over,runs,wickets
1,10,0
2,7,0
3,15,0
4,12,0
5,13,0
6,12,0
7,5,0
8,6,0
9,12,0
10,5,0
11,10,0
12,15,0
13,12,0
14,14,0
15,12,0
16,6,0
17,11,0
18,13,0
19,11,0
20,9,0
