bowler,overs,maidens,runs,wickets,economy
Suryakumar Yadav,1,0,8,0,8.0
Jacques Kallis,4,0,38,1,9.5
Umesh Yadav,4,0,26,1,6.5
Shakib Al Hasan,4,0,13,1,3.25
Sunil Narine,4,0,38,1,9.5
Vinay Kumar,3,0,31,0,10.33
