bowler,overs,maidens,runs,wickets,economy
Trent Boult,4.0,0,38,1,9.5
Prasidh Krishna,3.3,0,40,0,11.4
Ravichandran Ashwin,4.0,0,40,0,10.0
Yuzvendra Chahal,4.0,0,32,0,8.0
Obed McCoy,4.0,0,40,1,10.0
