over,runs,wickets
1,0,0
2,11,0
3,1,0
4,21,0
5,6,0
6,11,0
7,1,0
8,11,0
9,23,0
10,6,0
11,10,0
12,11,0
13,11,0
14,12,0
15,2,0
16,10,0
17,18,0
18,9,0
19,14,0
20,19,0
