bowler,overs,maidens,runs,wickets,economy
Jonathon Tuffin,4,0,17,2,4.2
Huzaifa Mohammed,4,0,9,1,2.2
Josef Doctora,2,0,19,0,9.5
Nivek Tanner,4,0,34,0,8.5
Amanpreet Sirah,4,0,20,2,5.0
Daniel Smith,1,0,17,0,17.0
Gurbhupinder Chohan,1,0,10,0,10.0
