over,runs,wickets
1,6,0
2,1,0
3,10,0
4,1,0
5,14,0
6,3,0
7,5,0
8,1,0
9,7,0
10,3,0
11,11,0
12,2,0
13,18,0
14,5,0
15,10,0
16,5,0
17,11,0
18,11,0
19,3,0
20,5,0
