Stat,Test,ODI,T20,IPL
Matches,0,0,4,0
Innings,0,0,4,0
Runs,0,0,44,0
Balls,0,0,26,0
Highest,0,0,24,0
Average,0,0,22,0
SR,0,0,169.24,0
Not Out,0,0,2,0
Fours,0,0,1,0
Sixes,0,0,4,0
Ducks,0,0,0,0
