bowler,overs,maidens,runs,wickets,economy
Sofia Georgota,3,0,24,0,8.0
Adamantia Makri,4,0,17,0,4.2
Maria afroditi Vervitsioti,2,0,12,0,6.0
Maria Syrioti,4,0,22,1,5.5
Aggeliki Savvani,4,0,27,3,6.8
Elpida Kallous,3,0,16,1,5.3
