Stat,Test,ODI,T20,IPL
Matches,0,0,7,0
Innings,0,0,6,0
Balls,0,0,138,0
Runs,0,0,139,0
Maidens,0,0,0,0
Wickets,0,0,7,0
Avg,0.0,0.0,19.86,0.0
Eco,0,0,6.04,0
SR,0.0,0.0,19.71,0.0
BBI,-/-,-/-,3/11,-/-
BBM,-/-,-/-,3/11,-/-
