bowler,overs,maidens,runs,wickets,economy
Shaheen Afridi,31.1,8,113,3,3.6
Mohammad Abbas,34.0,8,92,5,2.7
Hasan Ali,26.0,5,75,1,2.9
Salman Agha,6.0,0,25,0,4.2
Noman Ali,20.0,0,80,1,4.0
