Stat,Test,ODI,T20,IPL
Matches,0,0,0,29
Innings,0,0,0,23
Runs,0,0,0,504
Balls,0,0,0,308
Highest,0,0,0,66
Average,0,0,0,28
SR,0,0,0,163.64
Not Out,0,0,0,5
Fours,0,0,0,34
Sixes,0,0,0,35
Ducks,0,0,0,0
