bowler,overs,maidens,runs,wickets,economy
Ashok Dinda,3,0,26,1,8.7
Daniel Christian,2,0,24,0,12.0
Ben Stokes,4,0,32,0,8.0
Imran Tahir,4,0,29,2,7.2
Rahul Chahar,4,0,32,1,8.0
Rajat Bhatia,2,0,20,0,10.0
