bowler,overs,maidens,runs,wickets,economy
K Mayers,2,0,16,0,8.0
Avesh Khan,3,0,39,1,13.0
Krunal Pandya,2,0,21,0,10.5
K Gowtham,1,0,20,0,20.0
Mark Wood,4,0,49,3,12.2
Yash Thakur,4,0,36,0,9.0
Ravi Bishnoi,4,0,28,3,7.0
