over,runs,wickets
1,6,0
2,8,0
3,5,0
4,9,0
5,15,0
6,8,0
7,7,0
8,4,0
9,15,0
10,7,0
11,6,0
12,9,0
13,9,0
14,5,0
15,4,0
16,9,0
17,18,0
18,9,0
