batter,runs,balls,fours,sixes,strike_rate,dismissal
Dinesh Karthik,51,29,8,1,175.86,st Uthappa b B Hogg
Brendon McCullum,29,24,3,2,120.83,c M Pandey b Chawla
Dwayne Smith,27,18,4,1,150.0,b Shakib
Suresh Raina,14,18,1,0,77.78,c B Hogg b A Russell
Ravindra Jadeja,9,9,0,1,100.0,not out
Aaron Finch,29,10,3,2,290.0,run out (M Pandey)
