Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"IRELAND TOUR OF BANGLADESH, 2025",35 & 78,IRE,Test,Dhaka,19 Nov 25,79.5 & 65.5,6 & 7,0 & 0
"IRELAND TOUR OF BANGLADESH, 2025",80 & DNB,IRE,Test,Sylhet,11 Nov 25,76.9 & DNB,9 & DNB,1 & DNB
"BANGLADESH TOUR OF SRI LANKA, 2025",46 & 12,SL,Test,Colombo,25 Jun 25,49.4 & 50,7 & 2,0 & 0
"BANGLADESH TOUR OF SRI LANKA, 2025",14 & 76,SL,Test,Galle,17 Jun 25,26.4 & 60.3,1 & 7,0 & 0
"ZIMBABWE TOUR OF BANGLADESH, 2025",120 & DNB,ZIM,Test,Chattogram,28 Apr 25,66.3 & DNB,16 & DNB,1 & DNB
"ZIMBABWE TOUR OF BANGLADESH, 2025",12 & 4,ZIM,Test,Sylhet,20 Apr 25,52.1 & 40,1 & 1,0 & 0
"BANGLADESH TOUR OF WEST INDIES, 2024",64 & 46,WI,Test,"Kingston, Jamaica",30 Nov 24,46.7 & 56.1,5 & 7,1 & 0
"SOUTH AFRICA TOUR OF BANGLADESH, 2024",0 & 6,RSA,Test,Chattogram,29 Oct 24,0 & 37.5,0 & 0,0 & 0
"SOUTH AFRICA TOUR OF BANGLADESH, 2024",0 & 1,RSA,Test,Dhaka,21 Oct 24,0 & 14.2,0 & 0,0 & 0
"BANGLADESH TOUR OF INDIA, 2024",24 & 50,IND,Test,Kanpur,27 Sep 24,66.6 & 49.5,4 & 10,0 & 0
"BANGLADESH TOUR OF INDIA, 2024",2 & 35,IND,Test,Chennai,19 Sep 24,33.3 & 51.4,0 & 3,0 & 0
"BANGLADESH TOUR OF PAKISTAN, 2024",10 & 24,PAK,Test,Rawalpindi,30 Aug 24,43.4 & 47,1 & 2,0 & 0
"BANGLADESH TOUR OF PAKISTAN, 2024",93 & 9*,PAK,Test,Rawalpindi,21 Aug 24,50.8 & 69.2,12 & 1,0 & 0
"BANGLADESH TOUR OF SOUTH AFRICA, 2022",9 & 0,RSA,Test,Durban,31 Mar 22,27.2 & 0,1 & 0,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2022",7 & 21,NZ,Test,Christchurch,09 Jan 22,87.5 & 43.7,0 & 3,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2022",22 & 3,NZ,Test,Mount Maunganui,01 Jan 22,40 & 30,1 & 0,0 & 0
"PAKISTAN TOUR OF BANGLADESH, 2021",3 & 2,PAK,Test,Dhaka,04 Dec 21,10.7 & 13.3,0 & 0,0 & 0
"PAKISTAN TOUR OF BANGLADESH, 2021",14 & 1,PAK,Test,Chattogram,26 Nov 21,50 & 8.3,3 & 0,0 & 0
"BANGLADESH TOUR OF ZIMBABWE, 2021",23 & 115*,ZIM,Test,Harare,07 Jul 21,35.9 & 58.6,4 & 9,0 & 0
"WEST INDIES TOUR OF BANGLADESH, 2021",59 & 5,WI,Test,Chattogram,03 Feb 21,38.3 & 11.9,6 & 0,0 & 0
"BANGLADESH TOUR OF INDIA, 2019",29 & 0,IND,Test,Kolkata,22 Nov 19,55.7 & 0,5 & 0,0 & 0
"BANGLADESH TOUR OF INDIA, 2019",6 & 6,IND,Test,Indore,14 Nov 19,25 & 25,1 & 0,0 & 0
"AFGHANISTAN TOUR OF BANGLADESH ONLY TEST, 2019",0 & 41,AFG,Test,Chattogram,05 Sep 19,0 & 35.9,0 & 4,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",27 & 29,NZ,Test,Wellington,08 Mar 19,50.9 & 65.9,4 & 4,0 & 0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",24 & 37,NZ,Test,Hamilton,28 Feb 19,75 & 52.1,3 & 5,0 & 0
"WINDIES TOUR OF BANGLADESH, 2018",76 & DNB,WI,Test,Dhaka,30 Nov 18,38.1 & DNB,6 & DNB,0 & DNB
