over,runs,wickets
1,1,0
2,11,0
3,4,0
4,7,0
5,4,0
6,10,0
7,3,0
8,10,0
9,4,0
10,3,0
11,5,0
12,5,0
13,9,0
14,7,0
15,14,0
16,2,0
17,5,0
18,13,0
19,9,0
20,6,0
