Stat,Test,ODI,T20,IPL
Matches,1,37,113,176
Innings,0,1,1,1
Balls,0,12,6,6
Runs,0,17,5,8
Maidens,0,0,0,0
Wickets,0,0,2,0
Avg,0.0,0.0,2.5,0.0
Eco,0,8.5,5,8
SR,0.0,0.0,3.0,0.0
BBI,-/-,0/17,2/5,0/8
BBM,-/-,0/17,2/5,0/8
