bowler,overs,maidens,runs,wickets,economy
Ashish Nehra,2.1,0,21,0,10.0
Bhuvneshwar Kumar,4.0,0,55,2,13.75
Mustafizur Rahman,4.0,0,26,2,6.5
Moises Henriques,4.0,0,41,0,10.25
Karn Sharma,4.0,0,57,0,14.25
Ashish Reddy,1.5,0,25,0,16.67
