bowler,overs,maidens,runs,wickets,economy
Murali Kartik,4,0,22,1,5.5
Ashok Dinda,2,0,28,0,14.0
Bhuvneshwar Kumar,4,0,26,2,6.5
Wayne Parnell,4,0,37,0,9.25
Michael Clarke,2,0,14,0,7.0
Angelo Mathews,4,0,17,2,4.25
