over,runs,wickets
1,1,0
2,10,0
3,10,0
4,8,0
5,4,0
6,12,0
7,6,0
8,12,0
9,15,0
10,5,0
11,5,0
12,10,0
13,17,0
14,9,0
15,13,0
16,20,0
17,7,0
18,15,0
19,15,0
20,19,0
