Stat,Test,ODI,T20,IPL
Matches,0,0,2,38
Innings,0,0,1,26
Runs,0,0,15,299
Balls,0,0,6,205
Highest,0,0,15,35
Average,0,0,15,18.69
SR,0,0,250.00,145.86
Not Out,0,0,0,10
Fours,0,0,1,17
Sixes,0,0,1,19
Ducks,0,0,0,1
