Stat,Test,ODI,T20,IPL
Matches,0,0,2,38
Innings,0,0,1,6
Balls,0,0,20,56
Runs,0,0,42,94
Maidens,0,0,0,0
Wickets,0,0,1,7
Avg,0.0,0.0,42.0,13.43
Eco,0,0,12.6,10.07
SR,0.0,0.0,20.0,8.0
BBI,-/-,-/-,1/42,3/20
BBM,-/-,-/-,1/42,3/20
