bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4,0,26,1,6.5
Sreenath Aravind,4,0,20,2,5.0
Chris Gayle,4,0,26,1,6.5
Daniel Vettori,4,0,24,2,6.0
Abhimanyu Mithun,3,0,21,1,7.0
Tillakaratne Dilshan,1,0,8,0,8.0
