bowler,overs,maidens,runs,wickets,economy
Sheldon Cottrell,3,0,17,2,5.7
Mohammed Shami,3,0,14,1,4.7
Ravi Bishnoi,4,0,32,3,8.0
Murugan Ashwin,3,0,21,3,7.0
James Neesham,2,0,13,0,6.5
Glenn Maxwell,2,0,10,1,5.0
