bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4.0,0,39,0,9.8
Nehra,1.1,0,5,0,4.3
S Kaul,4.0,0,29,4,7.2
Rashid Khan,4.0,0,18,1,4.5
Henriques,2.5,0,15,0,5.3
Bipul Sharma,4.0,0,39,1,9.8
