batter,runs,balls,fours,sixes,strike_rate,dismissal
A Rahane,22,20,0,1,110.0,c Yuvraj b Bipul Sharma
R Tripathi,1,4,0,0,25.0,run out (Bipul Sharma)
Steven Smith,34,39,0,0,87.18,c Bipul Sharma b S Kaul
Stokes,39,25,1,3,156.0,b Rashid Khan
Dhoni,31,21,2,2,147.62,c Naman Ojha b S Kaul
Christian,4,2,1,0,200.0,c Rashid Khan b S Kaul
Manoj Tiwary,9,5,1,0,180.0,run out (Warner/Bhuvneshwar)
Washington Sundar,1,3,0,0,33.33,not out
SN Thakur,0,1,0,0,0.0,c Warner b S Kaul
