over,runs,wickets
1,3,0
2,3,0
3,6,0
4,7,0
5,5,0
6,11,0
7,5,0
8,3,0
9,5,0
10,3,0
11,17,0
12,5,0
13,13,0
14,12,0
15,2,0
16,5,0
17,11,0
18,7,0
19,19,0
20,6,0
