batter,runs,balls,fours,sixes,strike_rate,dismissal
Shane Warne,3,6,0,0,50.0,not out
Shane Watson,11,13,2,0,84.62,b L Balaji
Shaun Tait,0,1,0,0,0.0,b S Hasan
Ross Taylor,6,9,0,0,66.67,st M Bisla b Y Pathan
Ajinkya Rahane,6,9,0,0,66.67,b L Balaji
Siddharth Trivedi,0,2,0,0,0.0,b B Lee
Faiz Fazal,3,4,0,0,75.0,run out (I Abdulla)
Amit Singh,0,2,0,0,0.0,b S Hasan
Abhishek Raut,11,15,1,0,73.33,run out (S Hasan/M Bisla)
Amit Paunikar,15,15,2,0,100.0,st M Bisla b I Abdulla
Ashok Menaria,21,17,1,1,123.53,c R Bhatia b L Balaji
