batter,runs,balls,fours,sixes,strike_rate,dismissal
Dwayne Smith,47,30,8,1,156.67,c Rahul Chahar b SN Thakur
Brendon McCullum,49,32,5,3,153.12,st Dhoni b Rahul Chahar
Suresh Raina,35,22,4,1,159.09,not out
Dinesh Karthik,3,5,0,0,60.0,b Tahir
Aaron Finch,33,19,3,2,173.68,not out
