over,runs,wickets
1,16,0
2,11,0
3,6,0
4,11,0
5,2,0
6,15,0
7,10,0
8,20,0
9,3,0
10,2,0
11,6,0
12,5,0
13,5,0
14,11,0
15,10,0
16,13,0
17,5,0
18,21,0
