over,runs,wickets
1,9,0
2,16,0
3,15,0
4,16,0
5,6,0
6,10,0
7,7,0
8,4,0
9,13,0
10,3,0
11,11,0
12,9,0
13,5,0
14,9,0
15,13,0
16,9,0
17,16,0
18,12,0
19,5,0
