bowler,overs,maidens,runs,wickets,economy
Alfonso Thomas,4,0,53,1,13.25
Shrikant Wagh,3,0,22,0,7.33
Jerome Taylor,4,0,34,2,8.5
Yuvraj Singh,4,0,22,2,5.5
Rahul Sharma,4,0,7,2,1.75
Jesse Ryder,1,0,11,0,11.0
