bowler,overs,maidens,runs,wickets,economy
Sean Abbott,2.0,0,21,0,10.5
Harshal Patel,2.0,0,23,0,11.5
Varun Aaron,3.2,0,36,0,11.25
Abu Nechim,4.0,0,41,0,10.25
Daren Sammy,2.0,0,18,0,9.0
Yuzvendra Chahal,4.0,0,28,2,7.0
