Stat,Test,ODI,T20,IPL
Matches,0,5,19,152
Innings,0,5,19,141
Balls,0,228,410,2584
Runs,0,223,554,3255
Maidens,0,1,1,1
Wickets,0,2,15,103
Avg,0.0,111.5,36.93,31.6
Eco,0,5.87,8.11,7.56
SR,0.0,114.0,27.33,25.09
BBI,-/-,1/26,4/36,4/45
BBM,-/-,1/26,4/36,4/45
