Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-31,LSG,T20,Lucknow,07 May 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,1-9,DC,T20,Delhi,27 Apr 26,4.5,2,0
INDIAN PREMIER LEAGUE 2026,0-50,GT,T20,Bengaluru,24 Apr 26,12.5,4,0
INDIAN PREMIER LEAGUE 2026,1-24,DC,T20,Bengaluru,18 Apr 26,6,4,0
INDIAN PREMIER LEAGUE 2026,2-38,LSG,T20,Bengaluru,15 Apr 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,1-26,MI,T20,Mumbai,12 Apr 26,6.5,4,0
INDIAN PREMIER LEAGUE 2026,2-30,RR,T20,Guwahati,10 Apr 26,7.5,4,0
INDIAN PREMIER LEAGUE 2026,2-36,CSK,T20,Bengaluru,05 Apr 26,12,3,0
INDIAN PREMIER LEAGUE 2026,0-26,SRH,T20,Bengaluru,28 Mar 26,13,2,0
INDIAN PREMIER LEAGUE 2025,2-17,PBKS,T20,Ahmedabad,03 Jun 25,4.2,4,0
INDIAN PREMIER LEAGUE 2025,0-10,PBKS,T20,New Chandigarh,29 May 25,10,1,0
INDIAN PREMIER LEAGUE 2025,0-14,LSG,T20,Lucknow,27 May 25,7,2,0
INDIAN PREMIER LEAGUE 2025,1-38,SRH,T20,Lucknow,23 May 25,9.5,4,0
INDIAN PREMIER LEAGUE 2025,1-24,CSK,T20,Bengaluru,03 May 25,8,3,0
INDIAN PREMIER LEAGUE 2025,1-28,DC,T20,Delhi,27 Apr 25,7,4,0
INDIAN PREMIER LEAGUE 2025,2-31,RR,T20,Bengaluru,24 Apr 25,7.7,4,0
INDIAN PREMIER LEAGUE 2025,2-25,PBKS,T20,New Chandigarh,20 Apr 25,6.2,4,0
INDIAN PREMIER LEAGUE 2025,0-10,PBKS,T20,Bengaluru,18 Apr 25,10,1,0
INDIAN PREMIER LEAGUE 2025,1-29,RR,T20,Jaipur,13 Apr 25,7.2,4,0
INDIAN PREMIER LEAGUE 2025,0-19,DC,T20,Bengaluru,10 Apr 25,9.5,2,0
