bowler,overs,maidens,runs,wickets,economy
Murali Kartik,4,0,29,2,7.25
RP Singh,4,0,27,1,6.75
Moises Henriques,4,0,44,1,11.0
Vinay Kumar,4,0,31,3,7.75
Muthiah Muralidaran,3,0,32,0,10.67
Chris Gayle,1,0,5,1,5.0
