bowler,overs,maidens,runs,wickets,economy
Mohammed Shami,3,1,18,0,6.0
Jayant Yadav,4,0,26,0,6.5
Rashid Khan,4,0,33,1,8.2
Mohit Sharma,3,0,17,2,5.7
Noor Ahmad,4,0,18,2,4.5
Hardik Pandya,1,0,7,0,7.0
Rahul Tewatia,1,0,8,0,8.0
