Stat,Test,ODI,T20,IPL
Matches,0,0,30,0
Innings,0,0,13,0
Runs,0,0,80,0
Balls,0,0,75,0
Highest,0,0,31,0
Average,0,0,10,0
SR,0,0,106.67,0
Not Out,0,0,5,0
Fours,0,0,7,0
Sixes,0,0,1,0
Ducks,0,0,1,0
