Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,JPN,T20I,Nisshin,09 May 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,FIJI,T20I,Nisshin,08 May 26,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",6(9),WSM,T20I,Apia,24 Aug 24,66.6,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",31*(15),FIJI,T20I,Apia,23 Aug 24,206.6,6,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",1(3),CIS,T20I,Apia,21 Aug 24,33.3,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",2(2),WSM,T20I,Apia,20 Aug 24,100,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",DNB,FIJI,T20I,Apia,19 Aug 24,DNB,DNB,DNB
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",12*(16),KUW,T20I,Kuala Lumpur,11 Mar 24,75,1,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",6(8),BHR,T20I,Kuala Lumpur,10 Mar 24,75,0,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",7*(6),KUW,T20I,Kuala Lumpur,07 Mar 24,116.6,0,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",3*(3),MLY,T20I,Kuala Lumpur,06 Mar 24,100,0,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",DNB,TAN,T20I,Kuala Lumpur,05 Mar 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,DNB,PHI,T20I,Port Moresby,29 Jul 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,DNB,JPN,T20I,Port Moresby,28 Jul 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,1(2),PNG,T20I,Port Moresby,26 Jul 23,50,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,1(2),PHI,T20I,Port Moresby,25 Jul 23,50,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,DNB,JPN,T20I,Port Moresby,23 Jul 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,3*(4),PNG,T20I,Port Moresby,22 Jul 23,75,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",DNB,CIS,T20I,Port Vila,15 Sep 22,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",DNB,WSM,T20I,Port Vila,13 Sep 22,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",DNB,WSM,T20I,Port Vila,10 Sep 22,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",7(4),CIS,T20I,Port Vila,10 Sep 22,175,0,1
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",DNB,FIJI,T20I,Port Vila,08 Sep 22,DNB,DNB,DNB
"VANUATU TOUR OF MALAYSIA, 2019",0(1),MLY,T20I,Kuala Lumpur,04 Oct 19,0,0,0
"VANUATU TOUR OF MALAYSIA, 2019",DNB,MLY,T20I,Kuala Lumpur,02 Oct 19,DNB,DNB,DNB
"VANUATU TOUR OF MALAYSIA, 2019",DNB,MLY,T20I,Kuala Lumpur,29 Sep 19,DNB,DNB,DNB
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,DNB,PNG,T20I,Port Moresby,24 Mar 19,DNB,DNB,DNB
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,DNB,PHI,T20I,Port Moresby,23 Mar 19,DNB,DNB,DNB
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,DNB,PNG,T20I,Port Moresby,22 Mar 19,DNB,DNB,DNB
