bowler,overs,maidens,runs,wickets,economy
Sandeep Sharma,4,0,40,2,10.0
Mohit Sharma,4,0,25,1,6.2
T Natarajan,3,0,22,0,7.3
KC Cariappa,4,0,24,2,6.0
Axar Patel,4,0,36,2,9.0
Marcus Stoinis,1,0,12,0,12.0
