bowler,overs,maidens,runs,wickets,economy
Jofra Archer,4.0,0,46,1,11.5
Nandre Burger,3.0,0,41,0,13.7
Tushar Deshpande,4.0,0,38,1,9.5
Brijesh Sharma,3.1,0,35,0,11.1
Ravi Bishnoi,2.0,0,28,0,14.0
Ravindra Jadeja,3.0,0,33,1,11.0
