over,runs,wickets
1,5,0
2,12,0
3,14,0
4,10,0
5,7,0
6,5,0
7,7,0
8,6,0
9,5,0
10,7,0
11,5,0
12,10,0
13,15,0
14,15,0
15,8,0
16,9,0
17,6,0
18,3,0
19,5,0
20,6,0
