over,runs,wickets
1,2,0
2,5,0
3,4,0
4,16,0
5,6,0
6,16,0
7,7,0
8,9,0
9,11,0
10,5,0
11,13,0
12,7,0
13,3,0
14,8,0
15,21,0
16,8,0
17,19,0
18,7,0
19,15,0
20,4,0
