bowler,overs,maidens,runs,wickets,economy
Boult,4,1,18,4,4.5
Bumrah,4,0,25,2,6.2
Krunal Pandya,3,0,16,0,5.3
Rahul Chahar,4,0,22,2,5.5
Coulter-Nile,4,0,25,1,6.2
Pollard,1,0,4,0,4.0
