Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-37,CSK,T20,Chennai,02 May 26,11.9,3.1,0
INDIAN PREMIER LEAGUE 2026,1-41,SRH,T20,Mumbai,29 Apr 26,10.2,4,0
INDIAN PREMIER LEAGUE 2026,1-50,RCB,T20,Mumbai,12 Apr 26,12.5,4,0
INDIAN PREMIER LEAGUE 2026,0-22,RR,T20,Guwahati,07 Apr 26,22,1,0
INDIAN PREMIER LEAGUE 2026,0-38,KKR,T20,Mumbai,29 Mar 26,9.5,4,0
INDIAN PREMIER LEAGUE 2025,1-38,PBKS,T20,Ahmedabad,01 Jun 25,9.5,4,0
INDIAN PREMIER LEAGUE 2025,2-56,GT,T20,New Chandigarh,30 May 25,14,4,0
INDIAN PREMIER LEAGUE 2025,0-36,PBKS,T20,Jaipur,26 May 25,10.9,3.3,0
INDIAN PREMIER LEAGUE 2025,1-29,DC,T20,Mumbai,21 May 25,7.2,4,0
INDIAN PREMIER LEAGUE 2025,2-22,GT,T20,Mumbai,06 May 25,5.5,4,0
INDIAN PREMIER LEAGUE 2025,3-28,RR,T20,Jaipur,01 May 25,13.3,2.1,0
INDIAN PREMIER LEAGUE 2025,3-20,LSG,T20,Mumbai,27 Apr 25,5,4,0
INDIAN PREMIER LEAGUE 2025,4-26,SRH,T20,Hyderabad,23 Apr 25,6.5,4,0
INDIAN PREMIER LEAGUE 2025,0-43,CSK,T20,Mumbai,20 Apr 25,10.7,4,0
INDIAN PREMIER LEAGUE 2025,1-29,SRH,T20,Mumbai,17 Apr 25,7.2,4,0
INDIAN PREMIER LEAGUE 2025,0-21,DC,T20,Delhi,13 Apr 25,10.5,2,0
INDIAN PREMIER LEAGUE 2025,2-57,RCB,T20,Mumbai,07 Apr 25,14.2,4,0
INDIAN PREMIER LEAGUE 2025,1-28,LSG,T20,Lucknow,04 Apr 25,9.3,3,0
INDIAN PREMIER LEAGUE 2025,1-23,KKR,T20,Mumbai,31 Mar 25,5.7,4,0
INDIAN PREMIER LEAGUE 2025,1-34,GT,T20,Ahmedabad,29 Mar 25,8.5,4,0
INDIAN PREMIER LEAGUE 2025,0-27,CSK,T20,Chennai,23 Mar 25,9,3,0
ICC MENS T20 WORLD CUP 2024,2-14,PNG,T20I,"Tarouba, Trinidad",17 Jun 24,3.5,4,0
ICC MENS T20 WORLD CUP 2024,2-7,UGA,T20I,"Tarouba, Trinidad",14 Jun 24,1.7,4,1
ICC MENS T20 WORLD CUP 2024,3-16,WI,T20I,"Tarouba, Trinidad",12 Jun 24,4,4,1
ICC MENS T20 WORLD CUP 2024,2-22,AFG,T20I,Guyana,07 Jun 24,5.5,4,0
INDIAN PREMIER LEAGUE 2024,3-45,SRH,T20,Chennai,24 May 24,11.2,4,0
INDIAN PREMIER LEAGUE 2024,1-16,RCB,T20,Ahmedabad,22 May 24,4,4,0
INDIAN PREMIER LEAGUE 2024,1-27,PBKS,T20,Guwahati,15 May 24,9,3,0
INDIAN PREMIER LEAGUE 2024,0-24,CSK,T20,Chennai,12 May 24,10.9,2.2,0
INDIAN PREMIER LEAGUE 2024,1-48,DC,T20,Delhi,07 May 24,12,4,0
INDIAN PREMIER LEAGUE 2024,0-33,SRH,T20,Hyderabad,02 May 24,8.2,4,0
INDIAN PREMIER LEAGUE 2024,1-41,LSG,T20,Lucknow,27 Apr 24,10.2,4,0
INDIAN PREMIER LEAGUE 2024,2-32,MI,T20,Jaipur,22 Apr 24,8,4,0
INDIAN PREMIER LEAGUE 2024,1-31,KKR,T20,Kolkata,16 Apr 24,7.7,4,0
INDIAN PREMIER LEAGUE 2024,1-22,PBKS,T20,New Chandigarh,13 Apr 24,5.5,4,0
INDIAN PREMIER LEAGUE 2024,0-8,GT,T20,Jaipur,10 Apr 24,4,2,0
INDIAN PREMIER LEAGUE 2024,0-30,RCB,T20,Jaipur,06 Apr 24,10,3,0
INDIAN PREMIER LEAGUE 2024,3-22,MI,T20,Mumbai,01 Apr 24,5.5,4,0
INDIAN PREMIER LEAGUE 2024,0-29,DC,T20,Jaipur,28 Mar 24,9.6,3,0
INDIAN PREMIER LEAGUE 2024,2-35,LSG,T20,Jaipur,24 Mar 24,8.7,4,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",0-24,AUS,T20I,Auckland,25 Feb 24,12,2,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",0-49,AUS,T20I,Auckland,23 Feb 24,12.2,4,0
ICC CRICKET WORLD CUP 2023,1-86,IND,ODI,Mumbai,15 Nov 23,8.6,10,0
ICC CRICKET WORLD CUP 2023,3-37,SL,ODI,Bengaluru,09 Nov 23,3.7,10,3
ICC CRICKET WORLD CUP 2023,0-50,PAK,ODI,Bengaluru,04 Nov 23,8.3,6,0
ICC CRICKET WORLD CUP 2023,1-49,RSA,ODI,Pune,01 Nov 23,4.9,10,1
ICC CRICKET WORLD CUP 2023,3-77,AUS,ODI,Dharamsala,28 Oct 23,7.7,10,0
ICC CRICKET WORLD CUP 2023,1-60,IND,ODI,Dharamsala,22 Oct 23,6,10,0
ICC CRICKET WORLD CUP 2023,2-18,AFG,ODI,Chennai,18 Oct 23,2.5,7,1
ICC CRICKET WORLD CUP 2023,2-45,BAN,ODI,Chennai,13 Oct 23,4.5,10,0
