batter,runs,balls,fours,sixes,strike_rate,dismissal
Sanju Samson,28,14,3,2,200.0,b Digvesh Singh Rathi
Ruturaj Gaikwad,42,28,3,2,150.0,b Shahbaz Ahmed
Urvil Patel,65,23,2,8,282.61,c Avesh Khan b Shahbaz Ahmed
Kartik Sharma,20,20,1,0,100.0,c Akshat Raghuwanshi b Avesh Khan
Dewald Brevis,10,12,1,0,83.33,b Digvesh Singh Rathi
Shivam Dube,15,7,0,2,214.29,not out
Prashant Veer,18,12,0,2,150.0,not out
