Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-34,LSG,T20,Lucknow,07 May 26,8.5,4,0
INDIAN PREMIER LEAGUE 2026,3-28,GT,T20,Ahmedabad,30 Apr 26,7,4,0
INDIAN PREMIER LEAGUE 2026,3-5,DC,T20,Delhi,27 Apr 26,1.6,3,0
INDIAN PREMIER LEAGUE 2026,1-31,GT,T20,Bengaluru,24 Apr 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,3-26,DC,T20,Bengaluru,18 Apr 26,6.5,4,0
INDIAN PREMIER LEAGUE 2026,3-27,LSG,T20,Bengaluru,15 Apr 26,6.7,4,0
INDIAN PREMIER LEAGUE 2026,0-38,MI,T20,Mumbai,12 Apr 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,0-37,RR,T20,Guwahati,10 Apr 26,9.2,4,0
INDIAN PREMIER LEAGUE 2026,3-41,CSK,T20,Bengaluru,05 Apr 26,10.2,4,0
INDIAN PREMIER LEAGUE 2026,1-31,SRH,T20,Bengaluru,28 Mar 26,7.7,4,0
INDIAN PREMIER LEAGUE 2025,2-38,PBKS,T20,Ahmedabad,03 Jun 25,9.5,4,0
INDIAN PREMIER LEAGUE 2025,1-17,PBKS,T20,New Chandigarh,29 May 25,8.5,2,0
INDIAN PREMIER LEAGUE 2025,1-46,LSG,T20,Lucknow,27 May 25,11.5,4,0
INDIAN PREMIER LEAGUE 2025,1-43,SRH,T20,Lucknow,23 May 25,10.7,4,0
INDIAN PREMIER LEAGUE 2025,0-55,CSK,T20,Bengaluru,03 May 25,13.7,4,0
INDIAN PREMIER LEAGUE 2025,3-33,DC,T20,Delhi,27 Apr 25,8.2,4,0
INDIAN PREMIER LEAGUE 2025,1-50,RR,T20,Bengaluru,24 Apr 25,12.5,4,0
INDIAN PREMIER LEAGUE 2025,0-26,PBKS,T20,New Chandigarh,20 Apr 25,6.5,4,0
INDIAN PREMIER LEAGUE 2025,2-26,PBKS,T20,Bengaluru,18 Apr 25,8.6,3,0
INDIAN PREMIER LEAGUE 2025,1-32,RR,T20,Jaipur,13 Apr 25,8,4,0
INDIAN PREMIER LEAGUE 2025,2-26,DC,T20,Bengaluru,10 Apr 25,6.5,4,0
INDIAN PREMIER LEAGUE 2025,1-48,MI,T20,Mumbai,07 Apr 25,12,4,0
INDIAN PREMIER LEAGUE 2025,1-23,GT,T20,Bengaluru,02 Apr 25,5.7,4,0
INDIAN PREMIER LEAGUE 2025,1-20,CSK,T20,Chennai,28 Mar 25,6.6,3,0
INDIAN PREMIER LEAGUE 2024,0-25,KKR,T20,Chennai,26 May 24,12.5,2,0
INDIAN PREMIER LEAGUE 2024,0-33,RR,T20,Chennai,24 May 24,11,3,0
INDIAN PREMIER LEAGUE 2024,0-28,KKR,T20,Ahmedabad,21 May 24,9.3,3,0
INDIAN PREMIER LEAGUE 2024,0-36,PBKS,T20,Hyderabad,19 May 24,9,4,0
INDIAN PREMIER LEAGUE 2024,2-12,LSG,T20,Hyderabad,08 May 24,3,4,0
INDIAN PREMIER LEAGUE 2024,1-22,MI,T20,Mumbai,06 May 24,5.5,4,1
INDIAN PREMIER LEAGUE 2024,3-41,RR,T20,Hyderabad,02 May 24,10.2,4,0
INDIAN PREMIER LEAGUE 2024,1-38,CSK,T20,Chennai,28 Apr 24,9.5,4,0
INDIAN PREMIER LEAGUE 2024,0-14,RCB,T20,Hyderabad,25 Apr 24,14,1,0
INDIAN PREMIER LEAGUE 2024,1-33,DC,T20,Delhi,20 Apr 24,8.2,4,0
INDIAN PREMIER LEAGUE 2024,0-60,RCB,T20,Bengaluru,15 Apr 24,15,4,0
INDIAN PREMIER LEAGUE 2024,2-32,PBKS,T20,New Chandigarh,09 Apr 24,8,4,1
INDIAN PREMIER LEAGUE 2024,1-28,CSK,T20,Hyderabad,05 Apr 24,7,4,0
INDIAN PREMIER LEAGUE 2024,0-27,GT,T20,Ahmedabad,31 Mar 24,6.7,4,0
