Stat,Test,ODI,T20,IPL
Matches,21,121,87,200
Innings,29,55,21,77
Runs,552,552,67,347
Balls,1225,747,94,375
Highest,63,53,16,27
Average,22.08,14.15,8.38,9.13
SR,45.07,73.90,71.28,92.54
Not Out,4,16,13,39
Fours,77,46,0,34
Sixes,1,8,0,3
Ducks,4,8,2,6
