Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"PAKISTAN TOUR OF BANGLADESH, 2026",106(98),BAN,ODI,Dhaka,15 Mar 26,108.1,9,4
"PAKISTAN TOUR OF BANGLADESH, 2026",64(62),BAN,ODI,Dhaka,13 Mar 26,103.2,7,2
"PAKISTAN TOUR OF BANGLADESH, 2026",5(8),BAN,ODI,Dhaka,11 Mar 26,62.5,1,0
ICC MEN'S T20 WORLD CUP 2026,0(2),SL,T20I,Pallekele,28 Feb 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,5(6),ENG,T20I,Pallekele,24 Feb 26,83.3,1,0
ICC MEN'S T20 WORLD CUP 2026,38(23),NAM,T20I,Colombo,18 Feb 26,165.2,3,2
ICC MEN'S T20 WORLD CUP 2026,4(4),IND,T20I,Colombo,15 Feb 26,100,1,0
ICC MEN'S T20 WORLD CUP 2026,1(3),USA,T20I,Colombo,10 Feb 26,33.3,0,0
ICC MEN'S T20 WORLD CUP 2026,12(8),NED,T20I,Colombo,07 Feb 26,150,3,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",5(3),AUS,T20I,Lahore,01 Feb 26,166.6,1,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",76(40),AUS,T20I,Lahore,31 Jan 26,190,8,4
"AUSTRALIA TOUR OF PAKISTAN, 2026",39(27),AUS,T20I,Lahore,29 Jan 26,144.4,1,4
"PAKISTAN TOUR OF SRI LANKA, 2026",45(12),SL,T20I,Dambulla,11 Jan 26,375,5,3
"PAKISTAN TOUR OF SRI LANKA, 2026",16(11),SL,T20I,Dambulla,07 Jan 26,145.4,2,0
PAKISTAN T20I TRI-SERIES 2025,14(14),SL,T20I,Rawalpindi,29 Nov 25,100,2,0
PAKISTAN T20I TRI-SERIES 2025,63*(44),SL,T20I,Rawalpindi,27 Nov 25,143.1,4,3
PAKISTAN T20I TRI-SERIES 2025,1*(2),ZIM,T20I,Rawalpindi,23 Nov 25,50,0,0
PAKISTAN T20I TRI-SERIES 2025,0(1),SL,T20I,Rawalpindi,22 Nov 25,0,0,0
PAKISTAN T20I TRI-SERIES 2025,1(2),ZIM,T20I,Rawalpindi,18 Nov 25,50,0,0
SRI LANKA TOUR OF PAKISTAN 2025,6(11),SL,ODI,Rawalpindi,16 Nov 25,54.5,0,0
SRI LANKA TOUR OF PAKISTAN 2025,DNB,SL,ODI,Rawalpindi,14 Nov 25,DNB,DNB,DNB
SRI LANKA TOUR OF PAKISTAN 2025,105*(87),SL,ODI,Rawalpindi,11 Nov 25,120.6,9,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",5*(2),RSA,ODI,Faisalabad,08 Nov 25,250,1,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",69(106),RSA,ODI,Faisalabad,06 Nov 25,65,5,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",62(71),RSA,ODI,Faisalabad,04 Nov 25,87.3,5,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",33(26),RSA,T20I,Lahore,01 Nov 25,126.9,2,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",DNB,RSA,T20I,Lahore,31 Oct 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",2(7),RSA,T20I,Rawalpindi,28 Oct 25,28.5,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",45 & 28,RSA,Test,Rawalpindi,20 Oct 25,59.2 & 66.6,5 & 2,0 & 0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",93 & 4,RSA,Test,Lahore,12 Oct 25,64.1 & 36.3,5 & 0,3 & 0
ASIA CUP 2025,8(7),IND,T20I,Dubai,28 Sep 25,114.2,0,0
ASIA CUP 2025,19(23),BAN,T20I,Dubai,25 Sep 25,82.6,2,0
ASIA CUP 2025,5(6),SL,T20I,Abu Dhabi,23 Sep 25,83.3,0,0
ASIA CUP 2025,17*(13),IND,T20I,Dubai,21 Sep 25,130.7,0,1
ASIA CUP 2025,20(27),UAE,T20I,Dubai,17 Sep 25,74,2,0
ASIA CUP 2025,3(12),IND,T20I,Dubai,14 Sep 25,25,0,0
ASIA CUP 2025,0(1),OMAN,T20I,Dubai,12 Sep 25,0,0,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,24(27),AFG,T20I,Sharjah,07 Sep 25,88.8,0,2
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,7(5),UAE,T20I,Sharjah,04 Sep 25,140,1,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,20(15),AFG,T20I,Sharjah,02 Sep 25,133.3,1,1
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,5(9),UAE,T20I,Sharjah,30 Aug 25,55.5,0,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,53*(36),AFG,T20I,Sharjah,29 Aug 25,147.2,3,3
"PAKISTAN TOUR OF WEST INDIES, 2025",30(49),WI,ODI,"Tarouba, Trinidad",12 Aug 25,61.2,3,0
"PAKISTAN TOUR OF WEST INDIES, 2025",9(18),WI,ODI,"Tarouba, Trinidad",10 Aug 25,50,0,0
"PAKISTAN TOUR OF WEST INDIES, 2025",23(26),WI,ODI,"Tarouba, Trinidad",08 Aug 25,88.4,3,0
"PAKISTAN TOUR OF WEST INDIES, 2025",DNB,WI,T20I,"Lauderhill, Florida",04 Aug 25,DNB,DNB,DNB
"PAKISTAN TOUR OF WEST INDIES, 2025",38(33),WI,T20I,"Lauderhill, Florida",03 Aug 25,115.1,3,1
"PAKISTAN TOUR OF WEST INDIES, 2025",11*(10),WI,T20I,"Lauderhill, Florida",01 Aug 25,110,0,0
"PAKISTAN TOUR OF BANGLADESH, 2025",12*(9),BAN,T20I,Dhaka,24 Jul 25,133.3,0,1
"PAKISTAN TOUR OF BANGLADESH, 2025",9(23),BAN,T20I,Dhaka,22 Jul 25,39.1,0,0
"PAKISTAN TOUR OF BANGLADESH, 2025",3(9),BAN,T20I,Dhaka,20 Jul 25,33.3,0,0
"BANGLADESH TOUR OF PAKISTAN, 2025",15*(12),BAN,T20I,Lahore,01 Jun 25,125,2,0
"BANGLADESH TOUR OF PAKISTAN, 2025",19(12),BAN,T20I,Lahore,30 May 25,158.3,3,0
"BANGLADESH TOUR OF PAKISTAN, 2025",56(34),BAN,T20I,Lahore,28 May 25,164.7,8,1
"PAKISTAN TOUR OF NEW ZEALAND, 2025",11(11),NZ,ODI,Mount Maunganui,05 Apr 25,100,2,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",9(15),NZ,ODI,Hamilton,02 Apr 25,60,2,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",58(48),NZ,ODI,Napier,29 Mar 25,120.8,5,2
"PAKISTAN TOUR OF NEW ZEALAND, 2025",51(39),NZ,T20I,Wellington,26 Mar 25,130.7,6,1
"PAKISTAN TOUR OF NEW ZEALAND, 2025",1(5),NZ,T20I,Mount Maunganui,23 Mar 25,20,0,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",51*(31),NZ,T20I,Auckland,21 Mar 25,164.5,6,2
"PAKISTAN TOUR OF NEW ZEALAND, 2025",46(28),NZ,T20I,Dunedin,18 Mar 25,164.2,4,3
"PAKISTAN TOUR OF NEW ZEALAND, 2025",18(20),NZ,T20I,Christchurch,16 Mar 25,90,2,0
"ICC CHAMPIONS TROPHY, 2025",19(24),IND,ODI,Dubai,23 Feb 25,79.1,0,0
"ICC CHAMPIONS TROPHY, 2025",42(28),NZ,ODI,Karachi,19 Feb 25,150,6,1
"PAKISTAN ODI TRI-SERIES, 2025",45(65),NZ,ODI,Karachi,14 Feb 25,69.2,1,1
"PAKISTAN ODI TRI-SERIES, 2025",134(103),RSA,ODI,Karachi,12 Feb 25,130.1,16,2
"PAKISTAN ODI TRI-SERIES, 2025",40(51),NZ,ODI,Lahore,08 Feb 25,78.4,2,1
"WEST INDIES TOUR OF PAKISTAN, 2025",9 & 15,WI,Test,Multan,25 Jan 25,28.1 & 45.4,1 & 0,0 & 0
"WEST INDIES TOUR OF PAKISTAN, 2025",2 & 14,WI,Test,Multan,17 Jan 25,25 & 36.8,0 & 1,0 & 0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",19 & 48,RSA,Test,Cape Town,03 Jan 25,86.3 & 50.5,3 & 5,0 & 0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",18 & 1,RSA,Test,Centurion,26 Dec 24,52.9 & 33.3,2 & 0,0 & 0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",48(33),RSA,ODI,Johannesburg,22 Dec 24,145.4,3,2
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",33(30),RSA,ODI,Cape Town,19 Dec 24,110,3,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",82*(90),RSA,ODI,Paarl,17 Dec 24,91.1,4,2
"PAKISTAN TOUR OF ZIMBABWE, 2024",32(32),ZIM,T20I,Bulawayo,05 Dec 24,100,3,0
"PAKISTAN TOUR OF ZIMBABWE, 2024",DNB,ZIM,T20I,Bulawayo,03 Dec 24,DNB,DNB,DNB
"PAKISTAN TOUR OF ZIMBABWE, 2024",13(19),ZIM,T20I,Bulawayo,01 Dec 24,68.4,0,0
"PAKISTAN TOUR OF ZIMBABWE, 2024",30(26),ZIM,ODI,Bulawayo,28 Nov 24,115.3,3,1
"PAKISTAN TOUR OF ZIMBABWE, 2024",DNB,ZIM,ODI,Bulawayo,26 Nov 24,DNB,DNB,DNB
"PAKISTAN TOUR OF ZIMBABWE, 2024",4(11),ZIM,ODI,Bulawayo,24 Nov 24,36.3,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",1(9),AUS,T20I,Hobart,18 Nov 24,11.1,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",0(1),AUS,T20I,Sydney,16 Nov 24,0,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",4(2),AUS,T20I,Brisbane,14 Nov 24,200,1,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",DNB,AUS,ODI,Perth,10 Nov 24,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2024",DNB,AUS,ODI,Adelaide,08 Nov 24,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2024",12(29),AUS,ODI,Melbourne,04 Nov 24,41.3,1,0
"ENGLAND TOUR OF PAKISTAN, 2024",1 & DNB,ENG,Test,Rawalpindi,24 Oct 24,11.1 & DNB,0 & DNB,0 & DNB
"ENGLAND TOUR OF PAKISTAN, 2024",31 & 63,ENG,Test,Multan,15 Oct 24,58.4 & 70.7,5 & 5,0 & 1
"ENGLAND TOUR OF PAKISTAN, 2024",104* & 63,ENG,Test,Multan,07 Oct 24,87.3 & 75,10 & 7,3 & 0
"BANGLADESH TOUR OF PAKISTAN, 2024",54 & 47*,BAN,Test,Rawalpindi,30 Aug 24,56.8 & 66.2,3 & 6,2 & 1
"BANGLADESH TOUR OF PAKISTAN, 2024",19 & 0,BAN,Test,Rawalpindi,21 Aug 24,52.7 & 0,1 & 0,0 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",53 & 0,AUS,Test,Sydney,03 Jan 24,79.1 & 0,8 & 0,0 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",5 & 50,AUS,Test,Melbourne,26 Dec 23,62.5 & 71.4,1 & 6,0 & 0
