over,runs,wickets
1,1,0
2,7,0
3,4,0
4,1,0
5,0,0
6,1,0
7,1,0
8,6,0
9,3,0
10,4,0
11,5,0
12,6,0
13,4,0
14,8,0
15,6,0
16,4,0
17,13,0
18,5,0
19,8,0
20,6,0
