bowler,overs,maidens,runs,wickets,economy
Abdul Samad,4,1,4,2,1.0
Shoma Slater,1,0,6,0,6.0
Charlie Hara-Hinze,4,0,21,2,5.2
Benjamin Ito Davis,4,0,17,1,4.2
Sabaorish Ravichandran,4,0,20,1,5.0
Ibrahim Takahashi,2,0,14,0,7.0
Declan Suzuki,1,0,5,0,5.0
