Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,11(10),SRH,T20,Jaipur,25 Apr 26,110,1,0
INDIAN PREMIER LEAGUE 2026,22(18),LSG,T20,Lucknow,22 Apr 26,122.2,2,1
INDIAN PREMIER LEAGUE 2026,15(18),KKR,T20,Kolkata,19 Apr 26,83.3,0,0
INDIAN PREMIER LEAGUE 2026,0(1),RCB,T20,Guwahati,10 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,6*(7),MI,T20,Guwahati,07 Apr 26,85.7,0,0
INDIAN PREMIER LEAGUE 2026,18(8),GT,T20,Ahmedabad,04 Apr 26,225,1,2
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Guwahati,30 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,27(12),IND,T20I,Kolkata,01 Mar 26,225,1,2
ICC MEN'S T20 WORLD CUP 2026,2(3),RSA,T20I,Ahmedabad,26 Feb 26,66.6,0,0
ICC MEN'S T20 WORLD CUP 2026,85(34),ZIM,T20I,Mumbai,23 Feb 26,250,7,7
ICC MEN'S T20 WORLD CUP 2026,1(4),ITA,T20I,Kolkata,19 Feb 26,25,0,0
ICC MEN'S T20 WORLD CUP 2026,46*(32),NEP,T20I,Mumbai,15 Feb 26,143.7,4,2
ICC MEN'S T20 WORLD CUP 2026,23(12),ENG,T20I,Mumbai,11 Feb 26,191.6,2,2
ICC MEN'S T20 WORLD CUP 2026,64(36),SCO,T20I,Kolkata,07 Feb 26,177.7,2,6
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",48*(22),RSA,T20I,Johannesburg,31 Jan 26,218.1,1,6
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",75(42),RSA,T20I,Centurion,29 Jan 26,178.5,8,3
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",48(32),RSA,T20I,Paarl,27 Jan 26,150,4,3
"AFGHANISTAN V WEST INDIES IN UAE, 2026",13(6),AFG,T20I,Dubai,22 Jan 26,216.6,0,2
"AFGHANISTAN V WEST INDIES IN UAE, 2026",46(17),AFG,T20I,Dubai,21 Jan 26,270.5,1,6
"AFGHANISTAN V WEST INDIES IN UAE, 2026",3(7),AFG,T20I,Dubai,19 Jan 26,42.8,0,0
