Stat,Test,ODI,T20,IPL
Matches,4,60,58,60
Innings,0,2,1,0
Balls,0,30,6,0
Runs,0,33,14,0
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,0,6.6,14,0
SR,0.0,0.0,0.0,0.0
BBI,-/-,0/14,0/14,-/-
BBM,-/-,0/14,0/14,-/-
