over,runs,wickets
1,7,0
2,17,0
3,9,0
4,4,0
5,5,0
6,3,0
7,12,0
8,9,0
9,9,0
10,6,0
11,4,0
12,9,0
13,10,0
14,2,0
15,4,0
16,13,0
17,6,0
18,8,0
19,11,0
20,4,0
