bowler,overs,maidens,runs,wickets,economy
Ravichandran Ashwin,4,0,16,1,4.0
Doug Bollinger,4,0,38,1,9.5
Shadab Jakati,4,0,23,1,5.75
Dwayne Bravo,4,0,36,1,9.0
Suresh Raina,4,0,26,0,6.5
