bowler,overs,maidens,runs,wickets,economy
Rajpoot,3,0,42,0,14.0
Shreyas Gopal,4,0,28,2,7.0
Jofra Archer,4,0,34,1,8.5
Kartik Tyagi,4,0,36,1,9.0
Tom Curran,3,0,33,0,11.0
Rahul Tewatia,2,0,13,0,6.5
