over,runs,wickets
1,3,0
2,6,0
3,2,0
4,15,0
5,14,0
6,14,0
7,9,0
8,10,0
9,10,0
10,2,0
11,4,0
12,16,0
13,4,0
14,8,0
15,6,0
16,6,0
17,12,0
18,19,0
19,3,0
20,5,0
