bowler,overs,maidens,runs,wickets,economy
Dale Steyn,4.0,0,21,2,5.25
Ishant Sharma,3.0,1,11,1,3.67
Thisara Perera,3.1,0,11,2,3.55
Daren Sammy,3.0,0,10,2,3.33
Karn Sharma,2.0,0,9,1,4.5
Amit Mishra,4.0,0,16,1,4.0
