over,runs,wickets
1,7,0
2,14,0
3,12,0
4,9,0
5,3,0
6,8,0
7,6,0
8,11,0
9,3,0
10,5,0
11,8,0
12,9,0
13,7,0
14,4,0
15,3,0
16,9,0
17,6,0
18,4,0
19,6,0
