Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-14,SRH,T20,Jaipur,25 Apr 26,14,1,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-20,IND,T20I,Ahmedabad,19 Dec 25,10,2,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-14,IND,T20I,New Chandigarh,11 Dec 25,14,1,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1-13,IND,T20I,Cuttack,09 Dec 25,6.5,2,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-21,PAK,ODI,Faisalabad,08 Nov 25,5.2,4,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-41,PAK,ODI,Faisalabad,06 Nov 25,4.1,10,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",2-53,PAK,ODI,Faisalabad,04 Nov 25,5.8,9,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",1-30,PAK,T20I,Lahore,01 Nov 25,7.5,4,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-22,PAK,T20I,Lahore,31 Oct 25,7.1,3.1,0
SOUTH AFRICA TOUR OF NAMIBIA 2025,0-17,NAM,T20I,Windhoek,11 Oct 25,7.3,2.3,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",0-37,PAK,T20I,Centurion,13 Dec 24,12.3,3,0
