over,runs,wickets
1,8,0
2,5,0
3,12,0
4,8,0
5,3,0
6,9,0
7,9,0
8,21,0
9,8,0
10,9,0
11,17,0
12,10,0
13,6,0
14,10,0
15,18,0
16,7,0
17,6,0
18,12,0
19,18,0
20,17,0
