Stat,Test,ODI,T20,IPL
Matches,0,16,62,186
Innings,0,14,54,182
Runs,0,510,1399,5106
Balls,0,512,892,3623
Highest,0,108,111,119
Average,0,56.67,28.55,31.91
SR,0,99.61,156.84,140.94
Not Out,0,5,5,22
Fours,0,34,115,421
Sixes,0,22,84,240
Ducks,0,0,7,11
