bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,30,0,7.5
Kane Richardson,4,0,38,0,9.5
Ashok Dinda,4,0,31,3,7.75
Rahul Sharma,3,0,23,1,7.67
Luke Wright,1,0,16,0,16.0
Yuvraj Singh,2,0,9,0,4.5
Abhishek Nayar,2,0,15,1,7.5
